BI_COMPOSITE_SNV_SBS1_P	BI_COMPOSITE_SNV_SBS2_P	BI_COMPOSITE_SNV_SBS3_P	BI_COMPOSITE_SNV_SBS4_P	BI_COMPOSITE_SNV_SBS5_P	BI_COMPOSITE_SNV_SBS6_S	BI_COMPOSITE_SNV_SBS7a_S	BI_COMPOSITE_SNV_SBS7b_S	BI_COMPOSITE_SNV_SBS7c_S	BI_COMPOSITE_SNV_SBS8_P	BI_COMPOSITE_SNV_SBS9_P	BI_COMPOSITE_SNV_SBS10a_S	BI_COMPOSITE_SNV_SBS11_S	BI_COMPOSITE_SNV_SBS12_P	BI_COMPOSITE_SNV_SBS13_P	BI_COMPOSITE_SNV_SBS14_S	BI_COMPOSITE_SNV_SBS15_S	BI_COMPOSITE_SNV_SBS16_P	BI_COMPOSITE_SNV_SBS17a_P	BI_COMPOSITE_SNV_SBS17b_P	BI_COMPOSITE_SNV_SBS18_P	BI_COMPOSITE_SNV_SBS19_P	BI_COMPOSITE_SNV_SBS21_S	BI_COMPOSITE_SNV_SBS22_P	BI_COMPOSITE_SNV_SBS26_S	BI_COMPOSITE_SNV_SBS28_P	BI_COMPOSITE_SNV_SBS30_P	BI_COMPOSITE_SNV_SBS33_P	BI_COMPOSITE_SNV_SBS35_P	BI_COMPOSITE_SNV_SBS36_P	BI_COMPOSITE_SNV_SBS37_P	BI_COMPOSITE_SNV_SBS38_S	BI_COMPOSITE_SNV_SBS39_P	BI_COMPOSITE_SNV_SBS40_P	BI_COMPOSITE_SNV_SBS60_P	BI_COMPOSITE_SNV_SBS55_S	BI_COMPOSITE_SNV_SBS44_S	BI_COMPOSITE_SNV_SBS61_S	BI_COMPOSITE_SNV_SBS62_S	BI_COMPOSITE_SNV_SBS63_S	BI_COMPOSITE_SNV_SBS64_P	BI_COMPOSITE_SNV_SBS65_S	BI_COMPOSITE_SNV_SBS66_S	BI_COMPOSITE_SNV_SBS67_S	BI_COMPOSITE_SNV_SBS68_P	BI_COMPOSITE_SNV_SBS69_P	BI_COMPOSITE_SNV_SBS70_P	BI_COMPOSITE_SNV_SBS71_P	BI_COMPOSITE_SNV_SBS72_P	BI_COMPOSITE_SNV_SBS73_S	BI_COMPOSITE_SNV_SBS74_S	BI_COMPOSITE_SNV_SBS75_S	BI_COMPOSITE_SNV_SBS76_S	BI_COMPOSITE_SNV_SBS77_P	BI_COMPOSITE_SNV_SBS78_S	BI_COMPOSITE_SNV_SBS79_S	BI_COMPOSITE_SNV_SBS80_P	BI_COMPOSITE_SNV_SBS81_P	BI_COMPOSITE_SNV_SBS82_P	BI_COMPOSITE_SNV_SBS83_P	feature
6.03E-05	2.28E-05	0.001190228	0.000172072	5.09E-05	0.000322359	0	0.000143165	0	0	0.000274726	0	4.23E-06	8.78E-05	0	2.98E-05	1.42E-05	0.0003313	0	0.000186742	8.65E-05	9.69E-05	2.36E-06	0.000303777	0.000387674	0.000327481	0	0	0.000106158	0	5.61E-05	0.000149071	0.00058612	0	0	0.004725312	0	5.09E-05	3.01E-05	9.59E-05	0.000294542	0.000132968	3.04E-05	4.20E-05	0	0	0	1.28E-12	0.000651497	9.03E-05	6.18E-05	0	0	0	0.000156435	0.001370827	0.000203256	0.00332567	0	0	T>G_at_GCTGC
0	9.08E-06	0.001999078	0.000220262	0.000113704	0.000206214	5.96E-202	0.000146658	0	0	0.000253286	0	0	0.0001766	0	9.81E-05	3.47E-05	0.000401702	0	0.000199488	8.63E-05	0	0	6.91E-05	0.000760624	0.00076156	0.000530025	0	0.000612255	0	9.17E-18	0	0.000670705	0.000135396	0.002061574	0.003472919	0.00028498	0.000183423	4.89E-05	0.000259667	0.000394308	9.12E-05	0.000123207	0	0	0	0	0.000379069	0.000927099	0.00013827	0	0.000236143	0.000548647	0	0.000351041	0.002586532	0	0	0	0	T>G_at_GCTGG
0	1.42E-05	0.000330795	0.000121019	8.15E-05	0.000254742	2.42E-141	0.00021343	8.89318162514244e-323	0	0.000425653	0	2.03E-05	6.81E-05	0	7.58E-05	2.26E-05	0.00024942	0	9.11E-05	0	0	0	0.000366171	0.000802551	0.000180045	0	0.000519284	0.000316638	0	0	0	0.000646557	0.00012791	0	0.008724339	0.000480539	0.000146562	2.82E-05	0.000233594	0.000346483	0.000299465	3.77E-05	0.00011641	0	3.68E-05	0.000540487	0.001172778	0.002136373	0.00024626	0	0	0.000356946	0	0.00039015	0.002954953	0	0	0	0	T>G_at_GCTGT
0	0	0.000119409	6.01E-05	0	9.69E-05	1.17E-85	2.77E-05	0.000103117	0	0.000662669	0	1.25E-05	0.000206948	1.50E-05	0.00034548	0	0	0.001182307	0.010786376	0	0	0	0	0.000521674	0.005504301	0	0	0	8.22E-06	0	0	0	0	0	0	0.00019608	0.001648946	0.000172037	0.001779403	0.000161558	0.000103479	0.00168464	7.42E-05	0	0	0.00035632	0	0.003645452	0.000153908	0	1.48E-42	0.00033276	0.000104586	0.001354593	0.001290256	0	0	0	0	T>G_at_GCTTA
5.27E-06	0	0.000485903	3.41E-05	5.49E-05	0.000182219	4.33E-06	0.000122522	0.000331826	0	6.87E-05	0	4.72E-181	0.000166457	5.41E-07	0.00047341	0	0.000207699	0.000381489	0.009041874	4.42E-05	4.54E-05	0.000167498	4.08E-05	0.00054063	0.004931225	9.43E-05	0	0	2.72E-06	0.000116974	7.15E-05	0	4.48E-05	0	0.000237832	0.000200819	0.000561555	0.000236518	0.001057069	5.01E-05	0.000225802	0.000721108	4.75E-127	0.000174366	3.98E-05	0	0.000256408	0.001039083	0.000123027	0.000158625	0	4.11E-05	0.000557177	0.00159775	0.001989689	0	0	0	0	T>G_at_GCTTC
0	7.41E-06	0.000966045	3.29E-05	0.000124812	1.29E-06	5.93E-06	5.89E-05	0.000225659	7.58E-05	0	0	3.63E-06	0.000236378	0	0.000457485	1.42E-05	0.000313948	0	0.006232783	0	0	5.86E-05	0	0.000587784	0.004378929	0	0	0.000133172	2.83E-05	2.90E-06	0	0	0	0	0.000394118	0.000418278	0.000627031	0.000167876	0.000876642	0	7.31E-05	0.000624547	0	0	4.05E-05	0.000153112	2.83E-05	0.000982485	0.000183519	0	1.38E-266	0.000869307	0.000144213	0.001112347	0.001877627	0.000716811	0	0	0	T>G_at_GCTTG
0	0	0	4.60E-05	8.69E-05	0.000282626	3.82E-29	5.46E-05	0.000230066	0	0.001519105	0	3.34E-06	0.000342186	1.79E-05	0.000660991	7.18E-05	0	8.59E-07	0.006351257	0	2.56E-05	0	1.54E-05	0.001204628	0.007753309	0.000365843	0	0.0003808	2.92E-05	0	0.000173689	0.000274269	7.41E-05	0	0	0.000380584	0.001273036	0.000462989	0.001984819	0.000309635	0.000341502	0.001507637	5.78E-05	0	0.000181245	0	0.001039556	0.005660539	0.000431857	0	6.61E-05	3.93E-284	0	0.002371521	0.003112106	0.000172798	0	0	0	T>G_at_GCTTT
0	5.36E-06	0.000582417	2.12E-05	9.12E-05	4.07E-05	2.48E-05	1.25E-91	0.000118747	0.000273834	0.001537205	0	6.53E-06	5.28E-05	0	2.39E-06	1.80E-06	0	0.000130671	6.19E-05	0	7.05E-05	2.31E-05	5.05E-05	2.74E-05	0.000142472	0	0.000500193	0.000159757	0	0.000341514	0.000193638	0.000421127	5.30E-05	2.56E-46	0.001515921	1.10E-281	0.000169639	8.52E-05	1.61E-05	1.57E-05	7.51E-05	0.000432204	7.84E-290	6.03E-05	4.22E-05	0	0	0.001176514	0.000109275	0	4.25E-05	2.58E-05	0.000774161	7.24E-05	0.000149763	0.000154675	0	0	0	T>G_at_GGTAA
2.61E-05	0	0.000212793	1.42E-05	6.17E-05	0	4.63E-06	2.61E-12	7.02E-05	4.25E-05	0.000700846	0	0	4.20E-06	0	5.48E-06	0	0	2.77E-05	5.41E-06	0	6.82E-05	0	8.02E-05	8.78E-05	7.01E-05	0	0	9.15E-05	0	0.00021411	6.68E-05	0.000147568	0	0	0	0	4.95E-05	4.29E-05	3.62E-06	0	8.77E-05	0.000122608	4.39E-05	0	0	7.56E-05	0	0.000598334	9.15E-05	0	0.000230794	7.16E-05	0	6.00E-05	3.51E-05	6.19E-05	0	0.001367483	8.26E-21	T>G_at_GGTAC
7.36E-06	1.25E-05	0.000653993	7.14E-05	0.000108084	0	6.11E-06	1.47E-05	2.78E-05	0.000251741	0.000704285	0	3.33E-06	0	0	1.47E-06	0	0	0.00016274	0	5.36E-05	0.000197784	4.24E-05	0.0001156	7.66E-05	3.70E-05	2.56E-07	0	4.49E-05	0	0.000502515	5.53E-06	0.000288307	0	0.01086763	0.000192587	0	4.06E-05	8.39E-06	2.40E-05	0	7.55E-05	9.20E-05	2.09E-05	0	0.00022708	0.000340739	0.000150755	0.00021252	2.78E-05	0	0.000116983	0.000121943	0	5.46E-05	0.000149773	0	0	0	0	T>G_at_GGTAG
0	0	0.000169609	1.72E-05	7.90E-05	0	9.25E-06	1.40E-05	4.18E-05	6.80E-05	0.001015723	1.09E-05	0	2.82E-06	4.78E-06	1.19E-05	0	0	0	1.87E-05	0	9.75E-05	5.87E-05	9.69E-05	1.66E-247	0	0	0	0	0	0.001070983	0	0.000148235	0	0	0	0	8.34E-05	5.37E-05	1.75E-05	0	0.000125245	0.000195939	3.81E-05	1.29E-06	5.86E-05	0	0	0.00135537	0.000188504	0	4.44E-05	7.26E-06	0	0.000169153	0.000326716	0.001716064	0	0	0	T>G_at_GGTAT
0	0	0.000451837	2.33E-05	0	7.74E-06	2.18E-05	2.72E-05	0	0.000129785	0.000278062	0	6.00E-06	7.76E-05	5.64E-06	0.000367531	1.60E-05	0.000108499	0	0.000840156	0	2.67E-05	0.000100137	0	0.000265218	0.001157201	0.000164953	0	0.001353625	0	0.000570042	0.000108781	0.000196092	0	0.001111405	0	0	0.000257378	8.65E-05	0.000143928	0	0	0.00076775	0	0	0	0.000653542	0	0.002133294	0.000260804	0	0.000119389	8.88E-05	0	0.0003898	0.002654	0	0	0	0	T>G_at_GGTCA
4.92E-05	0	0.000985641	2.13E-05	0	9.56E-06	7.55E-06	1.42E-05	5.24E-05	0.000106927	0.000458087	0	0	4.46E-05	1.10E-05	4.67E-05	1.52E-05	5.25E-05	0	0.000163365	3.58E-05	3.59E-23	0	0	2.83E-05	0.000221066	4.72E-05	0.000119383	0	0	1.38E-19	0	6.42E-05	7.21E-05	0.000104919	0.000419745	0	4.44E-05	1.99E-05	3.26E-05	0	4.84E-05	9.72E-05	2.38E-110	0	0	0.000388878	0.000127433	0.000231773	8.99E-05	2.33E-05	0.000145931	0	0	3.74E-05	0.000501934	0.000361139	0	0	0	T>G_at_GGTCC
7.54E-06	0	0.000191304	8.64E-06	0	0	2.36E-06	3.03E-06	1.17E-05	2.21E-05	3.80E-05	7.85E-06	0	4.95E-06	2.37E-06	1.69E-05	0	0	0	2.85E-05	0	0	5.88E-145	0	1.99E-05	8.45E-05	3.48E-05	1.84E-05	0.000194547	0	2.20E-05	0	0	2.54E-05	0.007609798	0	0	6.72E-06	4.11E-06	9.35E-06	1.48E-05	1.06E-277	1.00E-05	0	1.41E-05	1.01E-05	0	0	0.000118822	5.66E-05	0	1.81E-05	5.72E-05	0	1.40E-05	0.00014534	7.94E-05	0	0	0	T>G_at_GGTCG
1.78E-05	2.99E-05	0.000921325	6.54E-06	4.52E-05	0	1.03E-05	5.16E-05	0.000156058	0.00025663	0.000608133	0	1.33E-05	5.34E-05	0	0.000114866	1.81E-05	0.000228547	0	0.000175318	0	0.000154013	5.65E-05	1.37E-05	5.32E-05	0.000207584	0	0.000480154	0.00061782	0	0.00151775	0	9.74E-05	0.000120551	8.14E-06	0.000872179	0	0.000147766	4.52E-05	7.95E-05	0	7.69E-05	0.000398064	2.07E-215	2.82E-05	0	0.000859634	0	0.001440011	0.000162874	0	0.000114958	0	2.95E-05	0.000243218	0.001812284	0	0	0	0	T>G_at_GGTCT
7.49E-05	0.000108104	0.002019749	0.000125446	0	0	5.83E-05	0.00036256	0	0.000551606	0	0	1.01E-05	8.63E-05	0	1.30E-05	4.63E-06	0.000201933	0	0.000538218	0.000201576	3.57E-05	8.55E-05	5.39E-05	1.25E-05	0.000792759	0.000251609	0.001269998	0.000254136	1.62E-05	0.000269189	0.000464116	0.000793937	5.51E-05	0.071361895	0.028041116	0	6.10E-05	3.66E-05	3.41E-05	0	5.71E-05	0.000156264	0.000276935	0	0.000129999	0	0.000261781	0.00252799	7.71E-05	1.73E-05	0	1.44E-257	5.25E-05	2.28E-05	0.001274814	0	0	0	0	T>G_at_GGTGA
2.49E-05	1.15E-05	0.000695626	0.000140251	2.28E-06	0	3.08E-05	0.00016909	0	0.000412702	0.000295403	0	0	1.10E-05	4.58E-06	1.84E-05	0	0	2.49E-05	7.91E-05	1.29E-05	0.000392203	0	0.000133963	4.06E-05	0.000177731	0	0.00157735	0.000193914	5.15E-05	2.53E-05	4.09E-158	0.000633763	5.28E-05	0.026828919	0.018549455	0	1.29E-05	1.39E-05	8.70E-06	0	4.11E-05	6.09E-05	0.000133157	0	0	0.000323515	0.00021502	0.000532318	4.94E-05	0	0	0	0	7.80E-05	0.000462892	0	0.021479207	0	0	T>G_at_GGTGC
0	0	0.001867343	0.000167054	0	3.17E-15	1.60E-07	8.03E-05	1.18E-47	0.000220444	4.52E-05	2.79480890949458e-310	1.15E-05	5.28E-05	0	4.63E-05	1.70E-05	0	3.22E-05	0.000144152	0	0	5.97E-226	1.54E-05	0.000163444	0.00040664	0	0	0.001362468	0	0	0	0.00100967	0	0.781402725	0	3.57E-143	2.71E-05	2.13E-62	6.25E-05	0.000514666	0.000159535	0.000125585	0.000514506	0	0.000587501	0	0.000399521	0.000681209	1.35E-200	0	1.44E-09	3.89E-184	5.13E-05	0.00030636	9.42E-26	9.98E-05	0	0	0	T>G_at_GGTGG
0.00011408	0	0.000615414	0.000147528	8.94E-05	1.11E-34	2.52E-05	9.85E-05	4.43E-176	0.000483204	0.000405982	0	0	1.32E-05	8.98E-06	4.89E-05	1.48E-05	9.84E-05	7.17E-05	4.02E-05	0	8.15E-05	0	5.97E-05	9.68E-05	0	0	0	7.03E-05	0	0.000294984	0.000623173	0.000662729	0	0.008331136	0.008769353	7.33E-05	6.10E-05	1.76E-05	4.07E-05	0	9.81E-05	0.000116347	9.55E-05	0	0.000128816	0.000557952	0.000127469	0.002754515	0.000333946	1.10E-262	0	0.000405669	7.30E-05	7.68E-05	0.001927772	0.00049964	0	0	0	T>G_at_GGTGT
0	6.74E-06	0.000498974	0	3.95E-05	3.22E-05	0.000163515	0.000489868	0.001335206	8.55E-05	0	5.08E-06	1.41E-05	4.44E-05	0	7.97E-05	1.33E-06	0	0.001022847	0.006318408	0	0	0	0	0.000182302	0.002186163	0	0	2.03E-05	6.88E-06	0.000544017	0	8.06E-05	0	0	6.50E-279	3.02E-26	8.67E-05	4.27E-05	4.22E-112	0	0.000381077	0.000229176	0.000554978	0	4.59E-05	0.000130146	0	0.003411263	0.000392075	0	0.00124958	0.000132981	0	1.57E-05	0.000596242	0.000283555	0	0	0	T>G_at_GGTTA
0	0	0.000691071	2.63E-05	1.06E-05	0	1.70E-05	9.33E-05	4.55E-05	0	7.79E-05	1.51E-05	0	4.02E-05	0	9.88E-05	1.49E-05	7.15E-05	0.000195853	0.003391878	0	0	5.77E-05	4.20E-05	0.000198884	0.001980626	0	0	5.86E-05	0	0.00018564	8.09E-05	0.000179816	3.15E-05	0.001108357	0	0	3.91E-05	2.76E-05	0	0	3.62E-05	0.00013994	3.84E-05	0	0	0.000334531	0	0.002141535	0.000179976	0	6.13E-05	0.00022592	0	0	0.001167687	1.58E-05	0	0	0	T>G_at_GGTTC
0	0	0.000764362	1.55E-05	6.27E-05	0	9.58E-06	7.08E-05	0.000111124	0.000286483	0	1.69E-236	3.51E-06	1.55E-05	0	0.000111823	1.46E-05	0	0.000258292	0.003971319	0	0.000215275	0	0	0.000120604	0.002034199	0	0	0.000140192	0	0.001028918	0	0.000159233	0	0.000926302	0.00077894	0	5.16E-05	2.95E-05	1.72E-16	0	2.23E-05	0.000123649	8.20E-05	0	0	0	0	0.002418367	0.000311469	0	0.000352148	0.000380839	0	3.82E-06	0.001197807	0.000237617	0	0	0	T>G_at_GGTTG
0	0	0	0	0	0.000670241	6.26E-05	0.000147306	0.000526428	0	0	8.77E-05	1.97E-05	0	8.93E-06	0.000493066	0.000149271	0	0	0.006439249	0	0	0	0	0.00160456	0.002158932	0	0	0	0	0	0	0	0	0	0	0.001175114	0.000173553	3.13E-05	0.000147724	0	0.000118004	0.000602829	0.000113641	0	0	0	0	0.057477577	0.005125679	0	0.000614236	0.002080394	0	0.000204874	0.037110951	0	0	0	0	T>G_at_GGTTT
9.81E-05	2.41E-06	0.000395959	0	0.00023491	0	3.54E-06	8.89E-05	0.000164469	0.000243712	0.004195924	0.00023283	6.82E-06	0.000137571	5.27E-06	0	0	0.000439737	3.61E-05	8.51E-05	0.000121916	0	0.000125262	0.000159622	0	0.000392028	8.79E-05	0	7.80E-05	3.81E-05	0.000114354	0.000116243	0.000683929	0.000593421	0	0	4.24E-05	0.00109912	0.000322854	0	0	9.49E-05	0.000791695	0.000104312	0	0	0	0	0.001178421	1.38E-05	6.39E-180	0.000340008	0	0.001921075	0.000639618	0	6.41E-05	0.001014467	0	0	T>G_at_GTTAA
1.08E-05	0	0.000106345	2.11E-05	3.66E-05	1.19E-05	1.31E-05	3.94E-05	0.000123023	0	0.002222699	0	1.39E-06	5.51E-05	4.68E-06	1.91E-06	4.52E-102	0.000103433	0	1.08E-05	0	0.000126589	0	8.57E-05	3.59E-05	0.00011546	0	0	0.000110301	2.18E-05	0	2.16E-05	0.000204686	0	0	0	0	0.000280016	0.0001304	2.70E-06	0	2.64E-05	0.000191408	2.56E-05	0.000185215	0.000132574	0	0.000295389	0.000339907	2.00E-05	3.45E-230	8.62E-05	0.000115132	0	0.0003313	1.55E-05	0	0	0	0	T>G_at_GTTAC
0	0	0.000557417	2.96E-05	5.04E-05	0	2.49E-06	4.12E-05	0.00017493	7.26E-05	0.000752598	0	0	0.000114734	1.08E-05	3.04E-07	0	0.000175376	0	1.79E-05	0	0	1.31E-05	0.000220973	5.38E-05	0.000141056	0.000207791	0	4.51E-05	4.29E-05	0.000151726	0.000230177	0.000336722	0.000246487	0	0	0	0.00021115	3.36E-05	1.06E-242	0	1.30E-05	0.000211842	3.10E-05	0.000101364	8.99E-05	0.000248602	0	0.00011388	4.10E-05	0	0.000132745	2.16E-05	0.000261615	0.000132108	4.38E-05	0.00048043	0.003070966	0.00149649	0	T>G_at_GTTAG
0	3.12E-05	0.000701348	1.06E-05	0.000133883	0	3.32E-07	9.56E-05	0.000190233	0	0.003533318	3.07E-27	1.01E-05	9.54E-05	0	9.38E-06	0	0	0	7.65E-05	0.000168681	9.12E-05	3.63E-05	0.00030571	0	0	0	0	0	0	7.10E-17	0	0.00028267	6.11E-06	0	0	0	0.000639221	0.000509474	2.59E-56	0	0.000135006	0.000543488	0.000222296	8.16E-05	0.00011859	0.000635371	9.80E-05	0.000808213	2.69E-05	0	0.000403395	4.37E-05	0.000572331	0.000792883	0	0.000236556	0	0	0	T>G_at_GTTAT
4.17E-05	1.23E-05	0.00058893	4.07E-05	0	0	1.74E-128	1.51E-05	0.000185411	0	0.000316988	2.41E-05	1.85E-05	0.00025834	7.05E-08	0.000163539	1.02E-05	0.000304068	8.52E-05	0.000263697	0	0	0	6.40E-05	0.00011924	0.001605095	0	0	0	0	0.000627928	7.43E-07	0.000439585	0.001182636	0	0.000622895	0	0.000505713	0.000350295	0.000360493	0.000130587	9.48E-05	0.0006968	0	0	0.00013426	0.00063601	3.38E-10	0.000147071	0.000109992	0	0.000202711	0.000436706	6.60E-05	0.001455875	0.00044902	0.000286814	0	0	0	T>G_at_GTTCA
1.26E-09	1.70E-05	0.000293359	1.40E-06	3.78E-05	6.25E-06	1.46E-181	8.42E-05	0.000195441	9.03E-05	0.000485492	0	8.13E-06	8.46E-05	0	4.69E-05	0	3.59E-05	0	7.04E-05	0	0	0	5.01E-06	4.32E-05	0.000283214	0	0	0.000111751	1.66E-05	0.000132369	4.19E-05	0.000189974	0.000775219	0	0.000126763	0	0.00014208	0.000132978	0.000107731	0	0.000150484	0.00021301	2.85E-05	0.000261035	1.22E-05	0.000680808	0	0	4.32E-05	3.18E-15	0.000116648	6.73E-05	0	0.000712352	0.000244721	0.000455568	0	0	0	T>G_at_GTTCC
0	0	0.00017202	4.08E-06	0	0	5.81E-86	5.81E-06	1.48E-05	0	4.90E-05	1.46E-05	0	5.97E-06	0	7.43E-06	0	3.47E-05	0	5.83E-06	3.08E-05	0	0	9.99E-06	2.33E-05	0.000118102	9.55E-05	0	4.60E-05	0	3.53E-06	0	1.33E-05	2.36E-05	0	7.28E-05	0	1.45E-05	1.44E-05	3.64E-05	0	2.97E-06	4.72E-05	1.25E-07	0	0	0	0	0	0	0	3.01E-185	0.000115688	7.58E-05	0.000149314	6.11E-09	3.77E-05	0.001034399	0	0.000588033	T>G_at_GTTCG
0	2.05E-05	0.000475588	0	3.74E-05	1.56E-05	5.02E-65	5.83E-05	0.000274052	3.96E-05	0.00035017	1.31E-84	0	0.000206438	0	5.79E-05	1.14E-05	0.000271558	0	9.39E-05	0	0	0	2.85E-05	2.20E-05	0.000613481	0	0	0.000291843	0	0.000806115	0	0.000321977	0.001248672	0	0	4.26E-06	0.000413436	0.000326622	0.00038042	2.05E-05	0.000198897	0.000580506	1.10E-45	0.000314626	0	0.000408933	0	0.000229088	0.000115848	0	0.000189113	0.000210054	0.000277336	0.001408113	0.000157854	0.002772192	0	0.00050272	0	T>G_at_GTTCT
0	5.05E-05	0	5.05E-05	0.000117814	3.18E-40	1.46E-05	0.000117467	0.00022388	0.000431441	0.000122393	0	2.56E-05	8.80E-05	0	3.16E-06	5.92E-06	0.000403499	0.000210819	0.000180634	0.000147051	5.32E-05	0.00010104	0.000131595	0.000149304	0.000798531	0	0	0.000142786	0	0.000143008	6.18E-05	0.000956693	0.000363375	0	0.002652405	2.97E-05	0.000138825	5.77E-05	1.19E-05	0	0.000364812	4.48E-05	8.96E-05	0.000244239	0.00014173	0.000500939	0.000425949	0.000261696	4.20E-05	0	9.38E-05	0.000145214	0.000159166	0.000167843	0.000130304	5.85E-05	8.58E-11	0.000621329	0	T>G_at_GTTGA
0	0	0.00039382	0.00010733	1.67E-07	0	2.70E-06	0.000156106	0.00046279	0.000307445	7.17E-05	1.61E-06	0	8.45E-05	0	2.78E-06	9.87E-08	0.00038608	7.93E-05	1.14E-05	6.66E-05	0.000111095	0	0.000191005	3.63E-05	0.000198675	0.00017729	0	0.000268626	4.16E-06	7.72E-05	0	0.00079769	0.000161892	0	0.002955042	0	2.08E-05	2.97E-05	1.55E-05	0	0.000343479	2.93E-73	0.000145227	0	7.43E-10	0	0	0.000127891	5.26E-05	0	0.000267395	0.000152421	0	0.000116447	5.73E-05	0.000126723	0	0.001378771	0	T>G_at_GTTGC
3.64E-05	0	0.000898151	4.55E-05	6.73E-05	2.81E-05	1.99E-05	7.67E-05	8.78E-05	0.000260227	9.50E-05	0	9.87E-06	6.97E-05	3.52E-06	7.79E-06	6.14E-06	0.00025877	0.000103767	1.79E-05	0.000210291	1.25E-08	0	6.31E-05	0.000136296	0.000227524	0.000259358	0	0.000276642	0	0.001137693	8.70E-05	0.000502517	0.000154185	0	0.001819492	2.17E-05	8.03E-05	3.65E-05	3.78E-05	6.09E-05	7.16E-05	4.19E-05	4.48E-06	0	0.000136289	9.72E-05	3.45E-05	0.000115891	4.92E-05	0	5.12E-37	8.34E-05	1.28E-05	0.000198684	0.000115244	6.65E-12	0.000245364	0	0	T>G_at_GTTGG
2.98E-05	1.34E-05	0.00040079	0.000137214	1.52E-05	8.43E-05	8.71E-07	0.000252827	9.85E-05	0.000569377	0.000343375	1.38E-05	2.93E-06	0.000101988	0	0	1.67E-05	0.000432664	0	3.59E-05	0.000102146	0	1.93E-06	0.00031166	2.03E-98	0.000249825	4.62E-06	0.000376839	0.00010551	2.49E-06	0.000688736	0	0.000845868	0.000408708	0	0.004224886	2.30E-05	0.000117816	8.56E-05	5.63E-05	0	0.000400228	4.84E-05	0.000156902	0	0	9.35E-05	0.000604551	0.000279405	4.71E-05	2.32E-05	2.57E-308	4.23E-05	0.00027133	0.000355333	0.000134406	0	0	0.00110871	0	T>G_at_GTTGT
7.84E-05	0	0.001303688	2.23E-05	0.000128861	0.000102949	2.28E-278	0.000165151	0.00073495	7.85E-05	0.000458938	4.34E-118	7.81E-06	0.000114211	5.86E-06	0.000113478	6.96E-05	0.000935629	0.001711708	0.00141669	3.72E-05	0	3.64E-05	4.00E-05	0.000275745	0.005506016	0	6.29E-05	0	6.79E-05	0.001414586	0	9.35E-05	0.001230578	0	0	0	0.005496345	0.001787499	0.001795166	2.55E-05	0.000252085	0.006907422	0.000111306	0	0.000210046	0.001004467	0.000164541	0.002486489	2.79E-05	0	0.000272825	0.000388466	0.001102483	0.003824888	0.000372305	4.81E-05	0	0.00035366	0	T>G_at_GTTTA
2.93E-05	0	0.001193673	1.00E-05	6.92E-05	0	1.93E-68	0.000194748	0.001354844	0	0.000309405	0	2.27E-05	0.000201463	1.48E-05	0.000287452	6.99E-05	0.000469603	0.000185247	0.000889763	0.000270153	0.000319156	0	1.11E-05	0.000376668	0.003614477	0	0	0.000347333	3.92E-05	0.000792378	0.000121412	0.000290331	0.001574179	0	5.82E-43	9.04E-141	0.001938549	0.001627394	0.001275211	8.83E-05	0.000540488	0.002436775	0.000161629	0.000155664	0.000196682	0.000301931	0	0.000702629	8.16E-05	0	0.000677351	0.000708307	0.000520363	0.005240268	0.000592378	0	0	0	0	T>G_at_GTTTC
3.85E-05	3.14E-05	0.001018048	4.92E-05	0.000147254	1.78E-27	1.72E-272	0.000128507	0.000620091	0.000558846	0	0	1.25E-05	0.000213718	1.15E-06	0.000264349	8.35E-05	0.000157233	0.000480905	0.00113674	0	6.31E-05	0	3.36E-05	0.000111816	0.004574714	0.000152334	0	4.81E-09	7.94E-05	0.001982104	0	0.000516081	0.000827456	0	0	0.000102521	0.002788432	0.00151023	0.001000921	0	0.000219653	0.00332869	0.000101091	0.00022144	0	0	0.000988605	6.23E-05	5.62E-05	0	0.000249258	0.000937814	8.74E-05	0.005273691	0.000420961	0.001890443	0	0.003238024	0	T>G_at_GTTTG
0.000122519	6.75E-05	0.000149602	3.90E-05	0.000103823	0.000382861	6.60E-197	5.83E-05	0.001155081	0.000392082	0.000799069	1.64975770053811e-314	5.12E-05	0.000203888	0	0.000262069	0.000141913	0.0007884	0.002320255	0.002055532	0	0	0	5.54E-05	0.000361271	0.007848837	0.000277599	0	0	3.18E-05	0.000130488	0.000709718	0.000865938	0.002946233	0	0	0	0.005004458	0.004433696	0.003018971	0.000823978	0.000573526	0.007660754	0.000164104	0.000238647	0.000458257	0.00039611	0.000916574	0.004878595	0.000288971	1.30E-85	6.70E-14	0.001078384	0.001115629	0.0126689	0.001045885	0.003147897	0	0	0	T>G_at_GTTTT
0.00022861	8.56E-05	0.000604188	3.10E-05	0.000314533	0	4.96E-05	5.84E-05	0.000102708	0.00045119	0.00567029	0.000359377	4.94E-05	0.000284988	0	8.83E-06	2.92E-06	0.000910821	2.75E-05	0.000325689	0	0.000124192	0.00025711	0.000266397	2.33E-05	0.000281877	0	3.98E-16	0	4.20E-05	0.000987612	0.00031701	0.000408544	0.001045165	0	0.001493221	0	0.000861265	0.000105564	0.000212277	0	6.40E-130	0.000442981	6.19E-05	0	0.000245352	0.00153043	0	0	9.52E-05	0	9.77E-05	8.73E-05	0.007230562	0.000594806	3.14E-05	0.000393848	0	0	0	T>G_at_TATAA
